name,movie_count,avg_rating,director_count,writer_count,actor_count
李秉润,1,6.5,0,0,1
杜安琪,1,6.5,0,0,1
陈淋,1,6.5,0,0,1
马长建,1,6.5,0,0,1
余潇春,1,6.5,0,0,1
李科佑,1,6.5,0,0,1
刘瑞雪,1,6.5,0,0,1
魏馨颖,1,6.5,0,0,1
胡祺,1,6.5,0,0,1
付存操,1,6.5,0,0,1
薛衎,1,6.5,0,0,1
许秋文,1,6.5,0,0,1
孙筱燕,1,6.5,0,0,1
高波,1,6.5,1,0,0
刘美旗,1,6.5,0,0,1
高广泽,1,6.5,0,0,1
夏添,1,6.5,0,0,1
崔友斌,1,6.5,0,0,1
唐婧,1,6.5,0,0,1
肖旭,2,6.3,0,0,2
娄淇,1,6.5,0,0,1
吴荻,1,6.5,0,0,1
李泓瑞,1,6.5,0,0,1
陶贤锋,1,6.5,0,0,1
于兰,1,6.5,1,0,0
张京生,1,6.5,0,0,1
姚中华,1,6.5,0,0,1
赵滨,3,6.066666666666666,0,0,3
江婷,1,6.5,0,0,1
蔡俊涛,2,5.65,0,0,2
贾琳,1,6.5,0,0,1
晨媛儿,1,6.5,0,0,1
王子元,3,6.133333333333333,2,0,1
李渺然,1,6.5,0,0,1
李天涯,1,6.5,0,0,1
张洛晨,1,6.5,0,0,1
刘宇珽,3,6.133333333333333,0,0,3
徐香颖,1,6.5,0,0,1
张小冉,1,6.5,0,0,1
金长亮,1,6.5,0,0,1
张灵彦,1,6.5,0,0,1
郭剑,1,6.5,0,0,1
刘宗伟,2,5.0,1,0,1
张轶祺,1,6.5,0,0,1
傅子恩,1,6.5,1,0,0
宇文秋实,1,6.5,0,0,1
杜子名,2,6.45,0,0,2
祁宝泉,1,6.5,0,0,1
吕小品,1,6.5,0,0,1
周毅,1,6.5,0,0,1
许江华,1,6.5,1,0,0
林小鑫,1,6.5,1,0,0
何育骏,3,5.833333333333333,0,0,3
王岚,1,6.5,0,0,1
高明升,1,6.5,0,0,1
胡子健,1,6.5,0,0,1
吕文军,1,6.5,0,0,1
陈升卫,1,6.5,0,0,1
路少平,1,6.5,0,0,1
孙鸣骏,1,6.5,0,0,1
王军,2,6.0,0,0,2
王旭升,1,6.5,0,0,1
谢樱斐,1,6.5,0,0,1
张天启,1,6.5,0,0,1
杨仁贤,1,6.5,1,0,0
吉静,1,6.5,0,0,1
白涛,1,6.5,0,0,1
王秋明,1,6.5,0,0,1
滕奎兴,1,6.5,0,0,1
李金燕,1,6.5,0,0,1
米克·通拉亚,1,6.5,0,0,1
杨杏,1,6.5,0,0,1
周亚平,1,6.5,0,0,1
雁子,1,6.5,0,0,1
郭中友,1,6.5,0,0,1
杨梓邑,1,6.5,0,0,1
彭艺博,3,5.966666666666666,0,0,3
徐玺涵,1,6.5,0,0,1
于雷,1,6.5,0,0,1
刘宝乐,1,6.5,0,0,1
江浩桐,1,6.5,0,0,1
车静子,1,6.5,0,0,1
孙曼龄,1,6.5,0,0,1
李平,1,6.5,1,0,0
彭宇,1,6.5,0,0,1
王永光,1,6.5,0,0,1
李小嘉,1,6.5,0,0,1
杨珊珊,2,5.9,0,0,2
宋谷,1,6.5,0,0,1
岳菁蔚,1,6.5,0,0,1
沈凌,1,6.5,0,0,1
阮妍霏,1,6.5,0,0,1
魏健,2,6.5,1,0,1
徐艺,1,6.5,0,0,1
草莓,1,6.5,0,0,1
金宝,1,6.5,0,0,1
姜鑫,1,6.5,0,0,1
李豪凌,1,6.5,1,0,0
侍宣如,3,6.333333333333333,0,0,3
赵铁人,2,6.5,0,0,2
刘宁,1,6.5,0,0,1
薛理智,1,6.5,0,0,1
杨镜儒,1,6.5,0,0,1
徐申东,2,4.85,0,0,2
张惠鑫,1,6.5,0,0,1
曲昱曈,1,6.5,0,0,1
王乐天,1,6.5,0,0,1
王妍,1,6.5,0,0,1
闫美伊,1,6.5,0,0,1
张楚楚,1,6.5,0,0,1
俞晴,1,6.5,0,0,1
秦学士,1,6.5,0,0,1
姬智,1,6.5,1,0,0
金夕,1,6.5,0,0,1
赵翀,1,6.5,1,0,0
张群,1,6.5,0,0,1
李若嘉,1,6.5,0,0,1
吴弘,1,6.5,0,0,1
喻瀚湫,3,5.3999999999999995,3,0,0
韩丹彤,1,6.5,0,0,1
于彭,1,6.5,0,0,1
向鼎,1,6.5,0,0,1
孙宁芳,1,6.5,0,0,1
郑勇刚,1,6.5,1,0,0
吴巧,1,6.5,0,0,1
徐佳蔚,1,6.5,0,0,1
许晓萌,1,6.5,0,0,1
马莉,1,6.5,0,0,1
黄玮伦,1,6.5,0,0,1
张朋,1,6.5,1,0,0
张小格,1,6.5,0,0,1
孟晓艺,1,6.5,0,0,1
王瑞儿,1,6.5,0,0,1
尚淳汐,1,6.5,0,0,1
王姊姊,1,6.5,0,0,1
王羽潞,1,6.5,0,0,1
田青,1,6.5,0,0,1
罗梓丹,1,6.5,0,0,1
竞依,1,6.5,0,0,1
马龙飞,1,6.5,0,0,1
李爱,1,6.5,0,0,1
吴沐熙,1,6.5,0,0,1
郝梦瑶,1,6.5,0,0,1
李振,1,6.5,0,0,1
孟馨埙,1,6.5,0,0,1
张卫华,2,6.4,0,0,2
秋维,1,6.5,0,0,1
董黛儿,1,6.5,0,0,1
肖凯提,1,6.5,0,0,1
泽田,1,6.5,1,0,0
陈羽琦,1,6.5,0,0,1
廖望,1,6.5,0,0,1
邹少官,1,6.5,0,0,1
张刚,1,6.5,0,0,1
高其昌,1,6.5,0,0,1
牛超,1,6.5,1,0,0
魏建云,2,6.35,0,0,2
王诗乔,1,6.5,0,0,1
杨烁,1,6.5,0,0,1
郭东文,3,6.2,0,0,3
张瑞珈,1,6.5,0,0,1
哈琳,1,6.5,0,0,1
计一彪,1,6.5,0,0,1
郭珍霓,1,6.5,0,0,1
王洛勇,1,6.5,0,0,1
袁琛,1,6.5,0,0,1
杨圣文,1,6.5,0,0,1
艾尼瓦尔·阿不拉伊提,1,6.5,0,0,1
马冬,1,6.5,0,0,1
阿尔森·阿不都拉,1,6.5,0,0,1
艾克拉木·艾克拜尔,1,6.5,0,0,1
戴凌鹏,1,6.5,0,0,1
任珈锐,1,6.5,0,0,1
赵小僮,1,6.5,1,0,0
瞿友宁,1,6.5,1,0,0
夏如芝,1,6.5,0,0,1
聂玫,1,6.5,0,0,1
王艳,2,6.1,1,0,1
隋小东,1,6.5,1,0,0
苗亮,1,6.5,0,0,1
肖风,3,5.433333333333334,3,0,0
钱佩怡,1,6.5,0,0,1
盛翔,1,6.5,0,0,1
张纹,1,6.5,0,0,1
王永春,1,6.5,0,0,1
安峰,1,6.5,0,0,1
韩桢初,1,6.5,0,0,1
程皓枫,4,5.925000000000001,0,0,4
章贺,3,6.3,0,0,3
付聪,2,6.35,0,0,2
宋迎春,1,6.5,0,0,1
郑铮,1,6.5,0,0,1
姚光华,1,6.5,1,0,0
姚明,1,6.5,0,0,1
茹扎·达吾列提,1,6.5,0,0,1
法蒂哈·马力克,1,6.5,0,0,1
阿力木江·吐尔斯拜克,2,6.05,0,0,2
金明,1,6.5,1,0,0
巩固,1,6.5,1,0,0
张伦,1,6.5,1,0,0
凯利·尼克斯,1,6.5,0,0,1
宋琇萱,1,6.5,0,0,1
塔拉·阿什,1,6.5,0,0,1
胡婷婷,1,6.5,0,0,1
范冬雨,2,4.7,2,0,0
谭建昌,1,6.5,0,0,1
祁映诺,2,4.7,0,0,2
李炳良,1,6.5,1,0,0
嘉伦,1,6.5,0,0,1
乔和平,3,5.833333333333333,2,0,1
徐筠,1,6.5,0,0,1
彭玉,1,6.5,0,0,1
黄光亮,1,6.5,0,0,1
徐百卉,2,6.15,0,0,2
廖忠,1,6.5,0,0,1
张雅琳,1,6.5,0,0,1
王冼平,1,6.5,1,0,0
曹颖,2,6.45,0,0,2
李婉华,1,6.5,0,0,1
徐洁,1,6.5,0,0,1
金作信,1,6.5,1,0,0
王连平,1,6.5,1,0,0
何晴,1,6.5,0,0,1
张悦楷,1,6.5,0,0,1
徐丽莉,1,6.5,0,0,1
马德华,2,5.3,0,0,2
闫怀礼,1,6.5,0,0,1
迟重瑞,1,6.5,0,0,1
郁钧剑,2,6.45,0,0,2
蒋大为,1,6.5,0,0,1
胡寅寅,1,6.5,0,0,1
孙正平,1,6.5,0,0,1
桑弧,1,6.5,1,0,0
郭凯敏,3,6.0,0,0,3
陈燕华,1,6.5,0,0,1
张闽,1,6.5,0,0,1
闪增宏,1,6.5,0,0,1
仇晟,1,6.4,1,0,0
龚子涵,1,6.4,0,0,1
邓竞,1,6.4,0,0,1
许烁,1,6.4,0,0,1
钱炫邑,1,6.4,0,0,1
徐磊,1,6.4,1,0,0
徐朝英,1,6.4,0,0,1
陈晓鸣,1,6.4,1,0,0
管轩,1,6.4,0,0,1
徐幸,1,6.4,0,0,1
河村友宏,1,6.4,1,0,0
王臻,1,6.4,1,0,0
李姗姗,2,6.35,0,0,2
元气纣,1,6.4,0,0,1
李璐,1,6.4,0,0,1
安德胜,1,6.4,1,0,0
王鹤棣,1,6.4,0,0,1
马思超,1,6.4,0,0,1
杨钰莹,1,6.4,0,0,1
徐佳莹,2,6.35,0,0,2
田馥甄,3,5.933333333333334,0,0,3
吴青峰,1,6.4,0,0,1
曹志鹏,1,6.4,1,0,0
赖晶晶,1,6.4,0,0,1
陈垚,2,5.45,0,0,2
张罗平,1,6.4,1,0,0
海尔夫,1,6.4,0,0,1
金喜,1,6.4,0,0,1
杨俊汉,1,6.4,1,0,0
何泓姗,1,6.4,0,0,1
杨虎,2,6.4,2,0,0
黄少祺,1,6.4,0,0,1
葛子铭,1,6.4,0,0,1
卢海华,2,6.4,0,0,2
孟瑀,1,6.4,1,0,0
王煜,2,5.050000000000001,0,0,2
朱莉,1,6.4,0,0,1
居亚运,1,6.4,0,0,1
李军林,1,6.4,1,0,0
王乃训,1,6.4,0,0,1
凯蒂·萨瓦,1,6.4,0,0,1
凯瑟琳·希金斯,1,6.4,0,0,1
克瑞姆·柏辛,1,6.4,0,0,1
艾兰·霍金斯,1,6.4,0,0,1
珠恩·威廉姆森,1,6.4,0,0,1
西蒙·殷,1,6.4,0,0,1
哈利·杜·杨,1,6.4,0,0,1
刘银银,1,6.4,0,0,1
唐鉴军,1,6.4,0,0,1
王小宝,2,6.25,0,0,2
孙立荣,1,6.4,0,0,1
欧阳鑫紫,1,6.4,0,0,1
赵东昊,1,6.4,0,0,1
韩雪莲,1,6.4,0,0,1
纪圣圣,1,6.4,0,0,1
李果,2,5.6,0,0,2
黄超,1,6.4,1,0,0
王贤,1,6.4,0,0,1
景乐,1,6.4,0,0,1
任欣羽,1,6.4,0,0,1
李雅男,2,6.0,0,0,2
朱晓兵,1,6.4,1,0,0
黄贻青,1,6.4,1,0,0
黄健,1,6.4,0,0,1
李仲鑫,1,6.4,0,0,1
谢安晟,1,6.4,0,0,1
陈蔡瑜,1,6.4,0,0,1
张坤一,1,6.4,1,0,0
鹿凌桀,2,5.800000000000001,0,0,2
李龙君,1,6.4,0,0,1
徐思语,1,6.4,0,0,1
刘一辰,1,6.4,0,0,1
秦立洋,1,6.4,0,0,1
陈田心,1,6.4,0,0,1
吕梓铷,1,6.4,0,0,1
黄健明,1,6.4,1,0,0
卫晓茼,1,6.4,1,0,0
郜耀平,1,6.4,0,0,1
张志宏,1,6.4,0,0,1
张页石,1,6.4,0,0,1
王朋利,1,6.4,0,0,1
徐利,1,6.4,0,0,1
明俊臣,3,5.933333333333333,0,0,3
丁妍,4,6.025,0,0,4
王亚林,2,6.0,0,0,2
叶芳,2,6.0,0,0,2
苏倩云,1,6.4,0,0,1
王雪沁,3,5.933333333333333,0,0,3
彭飞,1,6.4,1,0,0
买宝瑶,1,6.4,0,0,1
马楠,1,6.4,1,0,0
赖虹宇,1,6.4,0,0,1
鞠月斌,1,6.4,0,0,1
邓红,1,6.4,0,0,1
廖晨翕,1,6.4,0,0,1
赵然,2,5.45,0,0,2
诸葛橙橙,1,6.4,0,0,1
杨广福,2,6.050000000000001,2,0,0
赵梦娇,1,6.4,0,0,1
陈大刚,3,5.900000000000001,0,0,3
刘浏,2,6.0,0,0,2
刘若班,1,6.4,0,0,1
张树彬,1,6.4,0,0,1
德姬,3,5.733333333333333,0,0,3
葛水英,1,6.4,1,0,0
李智伟,1,6.4,0,0,1
王鹏程,1,6.4,1,0,0
马建军,1,6.4,1,0,0
张丽,1,6.4,0,0,1
万梦琪,1,6.4,0,0,1
宋铮,1,6.4,0,0,1
刘蓉,1,6.4,0,0,1
徐炜,1,6.4,0,0,1
房黛薇,1,6.4,0,0,1
辛成江,1,6.4,1,0,0
刘泊潇,1,6.4,0,0,1
乌格斯·马特尔,1,6.4,1,0,0
曹东飈,1,6.4,1,0,0
拜月,1,6.4,0,0,1
李明,2,5.95,1,0,1
梅俪儿,1,6.4,0,0,1
林好,2,5.5,0,0,2
杨猛,2,6.2,0,0,2
臧溪川,3,5.266666666666667,3,0,0
崔允素,2,5.5,0,0,2
冯刚,1,6.4,0,0,1
谢升皓,1,6.4,1,0,0
汤镇宗,1,6.4,0,0,1
周岩,2,5.65,0,0,2
张子焜,1,6.4,0,0,1
黎泰承,1,6.4,0,0,1
童雨欣,1,6.4,0,0,1
非可,1,6.4,1,0,0
周看,1,6.4,1,0,0
尕让卓玛,1,6.4,0,0,1
钟童茜,1,6.4,0,0,1
关旭,1,6.4,1,0,0
何文杰,1,6.4,0,0,1
于芷晴 Zhiqing Yu,1,6.4,0,0,1
余又熙,1,6.4,0,0,1
周华,2,6.1,0,0,2
吕小龙,4,6.3500000000000005,2,0,2
原子鏸,1,6.4,0,0,1
黎一萱,1,6.4,0,0,1
孙中艺,1,6.4,0,0,1
原和珍,1,6.4,0,0,1
姚美伊,1,6.4,0,0,1
李德威,2,5.65,2,0,0
杨紫嫣,1,6.4,0,0,1
马浚伟,1,6.4,0,0,1
川岛茉树代,1,6.4,0,0,1
程小龙,1,6.4,0,0,1
李唯劼,1,6.4,1,0,0
朱智勋,1,6.4,0,0,1
刘芷汐,1,6.4,0,0,1
陆嘉浩,1,6.4,0,0,1
徐惠雯,1,6.4,0,0,1
白承勋,1,6.4,1,0,0
马静怡,1,6.4,0,0,1
魏一宁,1,6.4,0,0,1
鼻涕妞,1,6.4,1,0,0
朱雀橙,1,6.4,0,0,1
流月城沈胖子,1,6.4,0,0,1
叶鹏,2,6.2,0,0,2
周平,1,6.4,0,0,1
杨清,1,6.4,0,0,1
董洋,1,6.4,0,0,1
陈家霖,1,6.4,1,0,0
吴治邦,1,6.4,1,0,0
竹治政枝,1,6.4,1,0,0
周帅,3,6.266666666666666,0,0,3
张一墨,1,6.4,1,0,0
王聪,1,6.4,0,0,1
甘露,1,6.4,0,0,1
宋哲,1,6.4,0,0,1
白雨,1,6.4,0,0,1
池源,1,6.4,0,0,1
高郡伟,1,6.4,0,0,1
彭继国,1,6.4,0,0,1
徐敏,1,6.4,0,0,1
朱洪霖,1,6.4,0,0,1
张楚炎,1,6.4,0,0,1
张凯辉,1,6.4,0,0,1
曹其昌,1,6.4,0,0,1
许博,1,6.4,1,0,0
董彦麟,1,6.4,0,0,1
崔成勋,1,6.4,0,0,1
张家川,1,6.4,0,0,1
席中中,1,6.4,1,0,0
王艺曈,1,6.4,0,0,1
杨春晖,2,6.15,0,0,2
方成凤,1,6.4,0,0,1
宋方,2,6.4,1,0,1
叶渝珠,1,6.4,0,0,1
宋迪进,1,6.4,0,0,1
原雅轩,1,6.4,1,0,0
原明轩,1,6.4,0,0,1
高力强,3,5.433333333333334,3,0,0
孙荣,1,6.4,0,0,1
何涛,2,6.35,1,0,1
袁晶,1,6.4,0,0,1
卢晟,1,6.4,1,0,0
秦伟,1,6.4,0,0,1
白彦波,1,6.4,0,0,1
索玉兰,1,6.4,0,0,1
維尔乔克 索,1,6.4,0,0,1
杨昆荣,1,6.4,1,0,0
笑笑,2,6.2,1,0,1
孙天一,1,6.4,0,0,1
袁小莫,1,6.4,0,0,1
陆洋,1,6.4,0,0,1
魏中华,1,6.4,0,0,1
王玉琦,1,6.4,0,0,1
苗炜,1,6.4,1,0,0
彭家煌,1,6.4,1,0,0
彭臣,1,6.4,1,0,0
阿娜木龄,1,6.4,0,0,1
陈奕妃,1,6.4,0,0,1
韦正,1,6.4,1,0,0
俞泳君,1,6.4,0,0,1
胡朝政,1,6.4,0,0,1
刘重欣,1,6.4,0,0,1
巫迪文,3,5.900000000000001,0,0,3
张文印,1,6.4,0,0,1
林丛丽,1,6.4,0,0,1
彭韬,2,4.7,2,0,0
洪启发,1,6.4,0,0,1
赵会会,1,6.4,0,0,1
张雷,1,6.4,0,0,1
杨军,3,6.3,1,0,2
王心刚,1,6.4,0,0,1
王霙,2,6.0,0,0,2
胡兆洪,1,6.4,1,0,0
李铭祖,1,6.4,0,0,1
宋江波,1,6.4,1,0,0
李红旗,1,6.4,1,0,0
常洁萍,1,6.4,0,0,1
王毓雅,1,6.4,1,0,0
吴炫,1,6.4,0,0,1
崔奕,1,6.4,0,0,1
陈雨露,2,6.4,2,0,0
王小丫,1,6.4,0,0,1
林清介,1,6.4,1,0,0
连静雯,1,6.4,0,0,1
张青,1,6.4,0,0,1
黄海涛,1,6.4,1,0,0
解晓东,1,6.4,0,0,1
高秀敏,1,6.4,0,0,1
孟欣,1,6.4,1,0,0
亚宁,2,6.300000000000001,0,0,2
王雪纯,2,5.050000000000001,0,0,2
曾媛,1,6.4,0,0,1
金扬桦,1,6.4,1,0,0
童爱玲,1,6.4,0,0,1
姜荣,1,6.4,0,0,1
黄挺,1,6.4,0,0,1
简瑞超,1,6.4,0,0,1
顾晓刚,1,6.3,1,0,0
杜红军,1,6.3,0,0,1
钱有法,1,6.3,0,0,1
汪凤娟,1,6.3,0,0,1
章仁良,1,6.3,0,0,1
章国英,1,6.3,0,0,1
孙章建,1,6.3,0,0,1
孙章伟,1,6.3,0,0,1
彭璐琦,1,6.3,0,0,1
庄一,1,6.3,0,0,1
孙子康,1,6.3,0,0,1
董镇洋,1,6.3,0,0,1
聂运兴,1,6.3,1,0,0
岳辛,2,6.0,0,0,2
孙一明,2,5.9,0,0,2
夏诺·扎西敦珠,1,6.3,0,0,1
相梓,1,6.3,1,0,0
南吉,1,6.3,0,0,1
吴任远,1,6.3,0,0,1
李杰,1,6.3,1,0,0
庞璐佳,1,6.3,0,0,1
周家文,1,6.3,1,0,0
尹晨迪,1,6.3,0,0,1
王翊菲,1,6.3,0,0,1
严飞,1,6.3,0,0,1
张博维,3,6.1000000000000005,2,0,1
蒋梓乐,1,6.3,0,0,1
简远信,1,6.3,0,0,1
杜冯羽容,1,6.3,0,0,1
邵传玉,1,6.3,0,0,1
张净桐,2,5.15,0,0,2
洪宗义,1,6.3,0,0,1
闫艺泷,1,6.3,0,0,1
沈天,1,6.3,0,0,1
常元佳,1,6.3,0,0,1
高友和,1,6.3,0,0,1
张志伟,1,6.3,0,0,1
薛晓龙,1,6.3,0,0,1
向飞飞,1,6.3,0,0,1
朱长山,1,6.3,0,0,1
肖方阁,1,6.3,0,0,1
王建军,1,6.3,0,0,1
李宽宽,1,6.3,0,0,1
李乔丹,1,6.3,0,0,1
娄学贤,1,6.3,0,0,1
刘淌,1,6.3,1,0,0
严坤,1,6.3,0,0,1
邓安东,2,6.25,2,0,0
李佳颖,1,6.3,0,0,1
江兰萱,1,6.3,0,0,1
俞晓晔,1,6.3,0,0,1
马卉,1,6.3,0,0,1
徐勇,1,6.3,0,0,1
粟军,1,6.3,0,0,1
郑晓勇,1,6.3,0,0,1
陈玮卿,1,6.3,1,0,0
笑嘻嘻,1,6.3,0,0,1
吴正豪,1,6.3,0,0,1
高玉庆,1,6.3,0,0,1
来赫,1,6.3,1,0,0
朱天天,1,6.3,0,0,1
龙洁,1,6.3,0,0,1
丁一森,1,6.3,0,0,1
李渡,1,6.3,0,0,1
孙文慧,1,6.3,0,0,1
武朋,1,6.3,0,0,1
丁柯予,1,6.3,0,0,1
傅闱玮,1,6.3,1,0,0
孙野,1,6.3,1,0,0
李梓,1,6.3,0,0,1
李想,1,6.3,0,0,1
黄恩茹,1,6.3,0,0,1
陈倩楠,1,6.3,0,0,1
傅汉源,1,6.3,0,0,1
岳文龙,1,6.3,0,0,1
王翼鹏,1,6.3,0,0,1
姚雷,1,6.3,0,0,1
陈蔚尔,1,6.3,1,0,0
赵慧仙,1,6.3,0,0,1
田家大,1,6.3,0,0,1
陈野,1,6.3,0,0,1
薛闻君,2,5.949999999999999,0,0,2
吴甜甜,1,6.3,0,0,1
罗至中,1,6.3,1,0,0
林子闳,1,6.3,0,0,1
孟耿如,1,6.3,0,0,1
张诗盈,1,6.3,0,0,1
夏靖庭,1,6.3,0,0,1
莎莉,1,6.3,1,0,0
任志宏,1,6.3,0,0,1
谷放冰,1,6.3,0,0,1
温停云,1,6.3,1,0,0
魏雨萱,1,6.3,0,0,1
苏诗丁,1,6.3,0,0,1
麦子,1,6.3,1,0,0
吕平滢,2,5.199999999999999,0,0,2
郭子溪,1,6.3,0,0,1
蒋瑞琪,1,6.3,0,0,1
黄致列,1,6.3,0,0,1
李克勤,1,6.3,0,0,1
老狼,1,6.3,0,0,1
李抒航,1,6.3,0,0,1
安战军,7,5.57142857142857,7,0,0
房夕婷,1,6.3,0,0,1
陈楚汗,1,6.3,0,0,1
许松霆,1,6.3,0,0,1
张境佳,1,6.3,0,0,1
刘天荣,2,6.15,2,0,0
琪琪,1,6.3,0,0,1
王琪,2,5.949999999999999,0,0,2
孙科,3,5.8999999999999995,0,0,3
叶方,3,5.466666666666666,0,0,3
仰洋,2,5.949999999999999,0,0,2
张道兴,1,6.3,0,0,1
于明亮,1,6.3,1,0,0
杨晓君,1,6.3,1,0,0
梁董龙,2,5.4,2,0,0
赵舒婷,1,6.3,0,0,1
付洁,1,6.3,0,0,1
陈昭,1,6.3,0,0,1
梁晓强,3,6.033333333333332,0,0,3
巩大方,1,6.3,0,0,1
李密,1,6.3,0,0,1
朱小妮,1,6.3,0,0,1
安贞京,1,6.3,0,0,1
李妮,1,6.3,1,0,0
刘一煊,1,6.3,0,0,1
何琳,1,6.3,0,0,1
卫华,2,6.3,1,0,1
叶思齐,1,6.3,0,0,1
付美艳,1,6.3,0,0,1
刘述,1,6.3,0,0,1
黄军,4,5.625,4,0,0
周艳泓,1,6.3,0,0,1
李志洲,1,6.3,1,0,0
李乾铭,2,6.3,0,0,2
周蕾,2,6.3,0,0,2
高洁,1,6.3,0,0,1
金彧亮,1,6.3,0,0,1
徐杰,1,6.3,1,0,0
杨斯,1,6.3,0,0,1
侯煜,2,6.05,0,0,2
源唯杰,1,6.3,0,0,1
方川,1,6.3,0,0,1
陈姝,1,6.3,0,0,1
魏东,1,6.3,0,0,1
闵春晓,2,5.85,0,0,2
刘姝辰,1,6.3,0,0,1
金锋,2,6.199999999999999,0,0,2
张一龙,1,6.3,0,0,1
梁又琳,1,6.3,0,0,1
董晓娇,1,6.3,0,0,1
张帅儿,1,6.3,0,0,1
蔡冉,1,6.3,0,0,1
褚振中,1,6.3,0,0,1
张艺雷,1,6.3,0,0,1
罗建国,1,6.3,0,0,1
裴稼睦,1,6.3,0,0,1
裴稼帅,1,6.3,0,0,1
谷雨,1,6.3,0,0,1
沈佳佳,1,6.3,0,0,1
杨玉天,1,6.3,0,0,1
宝力高,1,6.3,0,0,1
张艺军,1,6.3,0,0,1
张艺龙,1,6.3,0,0,1
贾东朔,1,6.3,1,0,0
沈傲君,2,6.05,0,0,2
关礼杰,1,6.3,0,0,1
刘倩,1,6.3,0,0,1
祝思琪,1,6.3,0,0,1
王涛,1,6.3,1,0,0
张舒媛,1,6.3,0,0,1
张墨丰,1,6.3,0,0,1
艾尚真,1,6.3,0,0,1
周振荣,1,6.3,1,0,0
张俊杰,1,6.3,0,0,1
程樯,1,6.3,1,0,0
胡力涛,1,6.3,0,0,1
张素婧,1,6.3,0,0,1
苏田园,1,6.3,0,0,1
夏邦,1,6.3,0,0,1
艾水水,1,6.3,1,0,0
钟宇泽,1,6.3,0,0,1
小依,1,6.3,0,0,1
陈坤厚,2,5.85,2,0,0
雷特·盖尔斯,1,6.3,0,0,1
黄凯,1,6.3,1,0,0
褚颖颖,1,6.3,0,0,1
丰昌纬,1,6.3,0,0,1
侯文婷,1,6.3,0,0,1
吴极,1,6.3,0,0,1
伊斯拉木江·瓦力斯,1,6.3,0,0,1
木拉丁·阿不力米提,1,6.3,0,0,1
阿布都克里木·阿不力孜,1,6.3,0,0,1
刘强,1,6.3,0,0,1
赵君,1,6.3,0,0,1
程希,1,6.3,0,0,1
胡慧中,2,4.85,0,0,2
潘光宇,1,6.3,0,0,1
金志姬,1,6.3,0,0,1
刘若雷,1,6.3,0,0,1
叶楠秋,1,6.3,0,0,1
丛培信,1,6.3,0,0,1
张多福,2,6.0,0,0,2
阿依努尔,2,6.0,0,0,2
邓婕,1,6.3,0,0,1
黄梓,1,6.2,1,0,0
薛立賢,1,6.2,0,0,1
翟义祥,1,6.2,1,0,0
张童汐,1,6.2,0,0,1
丹妮拉·托马斯,1,6.2,1,0,0
伊丽莎维塔·斯蒂肖娃,1,6.2,1,0,0
阿什维尼·伊耶·蒂瓦里,1,6.2,1,0,0
萨拉·布兰克,1,6.2,1,0,0
玛丽亚·海伦娜·迪拉兹,1,6.2,0,0,1
翟·巴普蒂斯塔,1,6.2,0,0,1
奥嘉·多布里娜,1,6.2,0,0,1
亚历山大·库丁,1,6.2,0,0,1
沙克希·坦沃,1,6.2,0,0,1
宗平,1,6.2,0,0,1
曼迪萨·恩杜纳,1,6.2,0,0,1
毛溦,1,6.2,1,0,0
张天其,2,5.95,0,0,2
袁伶嫣,1,6.2,0,0,1
李笑优,1,6.2,0,0,1
李艺东,1,6.2,0,0,1
罗乐,2,6.1,2,0,0
罗鸣,1,6.2,0,0,1
贾云哲,1,6.2,0,0,1
汪世伟,1,6.2,0,0,1
唐宇,1,6.2,1,0,0
卫仑,1,6.2,0,0,1
杜翊,1,6.2,0,0,1
闻诗佳,1,6.2,0,0,1
何靖,1,6.2,0,0,1
聂宁,1,6.2,0,0,1
童雨宸,1,6.2,0,0,1
丁实,1,6.2,1,0,0
王逸宸,1,6.2,0,0,1
田波,2,6.15,0,0,2
闻天,1,6.2,0,0,1
谢治勋,1,6.2,0,0,1
魏天浩,1,6.2,0,0,1
王飞飞,1,6.2,1,0,0
刘政凯,1,6.2,0,0,1
李金瀚,1,6.2,1,0,0
黄品源,2,5.05,0,0,2
骆妍倩,2,5.7,0,0,2
傅国樑,1,6.2,1,0,0
苏柏,1,6.2,0,0,1
叶茗,1,6.2,1,0,0
林云翔,1,6.2,1,0,0
邹杨,2,6.1,0,0,2
曹曦月,1,6.2,0,0,1
海铃,1,6.2,0,0,1
程旭,1,6.2,0,0,1
于戈,1,6.2,1,0,0
陆宣,1,6.2,1,0,0
萧赫,1,6.2,0,0,1
谈苏阳,1,6.2,0,0,1
郁晓冬,1,6.2,0,0,1
徐蒙源,1,6.2,0,0,1
龚芳妮,1,6.2,0,0,1
高原,1,6.2,0,0,1
萨钢云,1,6.2,0,0,1
张星宇,1,6.2,0,0,1
郭翔,1,6.2,1,0,0
刘力扬,2,6.15,0,0,2
庆媚,1,6.2,0,0,1
阮凌峰,1,6.2,0,0,1
李俊杰,1,6.2,0,0,1
胡家雄,1,6.2,0,0,1
向甜,2,5.6,0,0,2
小沈龙,3,6.066666666666666,1,0,2
是元介,1,6.2,0,0,1
何映桥,1,6.2,0,0,1
王馨彤,1,6.2,0,0,1
王婉中,1,6.2,0,0,1
媛凤,1,6.2,0,0,1
陈思娜,2,5.85,0,0,2
陈晓龙,1,6.2,0,0,1
周晓鹏,1,6.2,1,0,0
郑强,2,6.0,0,0,2
姜怡伊,1,6.2,0,0,1
